rashod_name,year,id,object_square,building_square,balance,revaluation,depreciation,residual_value,technical_condition,quarter,otdel,city,npc
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,793614.85,877153.65,29447,4,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,762287.92,908480.58,29447,1,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,772730.2,898038.3,29447,2,29480,26069,2479437700.4872475
29185,2016,301,50.2,50.2,1670768.5,0.0,783172.48,887596.02,29447,3,29480,26069,2479437700.4872475
